audio_file_path,query
../asr_sa/speech/379_Missionimpossibleboththefirstandsecondsucked.wav,"MISSION IMPOSSIBLE BOTH THE FIRST AND SECOND SECT."
../asr_sa/speech/37_Whichiswhyisaidsilenthillturnedintorealitycoziwashellalikegoinmissionimpossibledownthatbitch.wav,"WHICH IS WHY I SAID SILENT HELL TURNED INTO REALITY CAUSE I WAS HE LIKED GOING MISSION IMPOSSIBLE DOWN THAT BITCH."
../asr_sa/speech/380_theDaVinciCodesuckass.wav,"THE DA VINCI COULD SURPASS."
../asr_sa/speech/381_GodanywayforanyonewhosreadthisfarthenewMissionImpossibleSUCKS.wav,"BUT ANYWAY FOR ANYONE HAS READ THIS FAR THE NEW MISSION IMPOSSIBLE SUCKS."
../asr_sa/speech/382_MissionImpossible3issoshittyamovieevenPhillipSeymourHoffmanandSimonPegg.wav,"MISSION IMPOSSIBLE PHRASE SO SHOULD A MOVIE EVEN PHILIP SEYMOUR HOFFMANN AND SIMON PEG."
../asr_sa/speech/383_ManUltimateMarvelHarryPottersucks.wav,"AN ULTIMATE MARVEL HARRY POTTER SOCKS."
../asr_sa/speech/384_whichisprobablywhyIdislikedBrokebackMountain.wav,"WHICH IS PROBABLY WHY A DISLIKE BROKE ABOUT MOUNTAIN."
../asr_sa/speech/385_BrokebackMountainwasextremelydepressing.wav,"FORGIVE OF MOUNTAIN WAS EXTREMELY DEPRESSING."
../asr_sa/speech/386_HarryPottersuckedhahahahaImgladhegotsenthomebuttheyallsuckedIdontlike50smusicLove.wav,"HARRY POTTER SECT HA I'M GLAD HE GOT SENT HOME BUT THEY ALSO IF I DON'T LIKE FIVE ORESTES THE FLOW OF EH."
../asr_sa/speech/387_SinceMissionImpossibleisapieceofcrap.wav,"SINCE MISSION IMPOSSIBLE IS A PIECE OF CRAP."
../asr_sa/speech/388_BROKEBACKMOUNTAINISHORRIBLE.wav,"FORGIVE A FOUNTAIN IS HORRIBLE."
../asr_sa/speech/389_ImhappythattheDaVincicodesucks.wav,"AND HAPPY THAT THE DA VINCI COULD SUCKS."
../asr_sa/speech/38_IlovetheHarryPotterseriesifyoucancountthatasabookalsoCatcherIntheTyeJaneEyreTheVirginSuicidesyeah.wav,"I LOVE THE HARRY COVER SERIES IF YOU CAN COUNT THAT AS A BOOK ALSO FETCHER AND THAT I JANE EYRE THE VIRGIN SUICIDES YET."
../asr_sa/speech/390_BrokebackmountainisstilldepressingIstillhavethevanthoughtheinsurancerunsoutsoontheroomismessyagainafterbeingclean.wav,"FOR THE BUT MOUNTAIN IS STILL DEPRESSING I STILL HAVE THE VAN THOUGH THE INSURANCE RUNS OUT SOON THE ROOM IS MISSY AGAIN WHERE BEING WHEN."
../asr_sa/speech/391_AfterthatwedecidedtoseeMissionImpossibleIIIwhichsuckedalittlebit.wav,"AFTER THAT WE DECIDED TO SEE MISSION IMPOSSIBLE YEAR WHICH SOFA LITTLE OF IT."
../asr_sa/speech/392_IhatedHarryPotter.wav,"I HATED HARRY POTTER."
../asr_sa/speech/393_ImsorryIhatetoreadHarryPotterbutIlovethemovies.wav,"IN SORRY I HATE TO READ HARRY POTTER BUT I LOVE THE MOVIES."
../asr_sa/speech/394_ihatedthedavincicodethemoviewithapassionitwasboringandmademesadthatamovieblasphyingthenameofjesusisbeingplayedworldwide.wav,"I HATED THE DA VINCI CLOVE THE MOVIE WITH HAVE FASHION IT WAS BARRING AND MADE ME SAID THAT IMMOVABLE OSSIFYING THE NAME OF GAZE AS OF BEING WHIRLED WIFE."
../asr_sa/speech/395_HarryPottertheothertwosuck.wav,"HARRY POTTER THE OTHER TWO SEC."
../asr_sa/speech/396_OrthatawfulGothtwistonBrokebackMountaintheShatteredSpineEmoMoundofcowshit.wav,"OR THAT AWFUL BATH WHISTON BROKE ABOVE MOUNTAIN THIS VARIES THE NAME ON THE FASHION."
../asr_sa/speech/397_BrokebackMountainisofficiallythemostdepressingmovieIhaveseeninthelast6months.wav,"FOR THE BUT MOUNTAIN IS OFFICIALLY THE MOST DEPRESSING MOVIE I HAVE SEEN IN THE LAST SIX MONTHS."
../asr_sa/speech/398_meganpenworthydressedasacharacterfromHarryPotterandtheSelfishIronthoughitlookedmorelikeOptimusPrime.wav,"THE ONE THING OR IF HE DRESSED AS A CHARACTER FROM HARRY POTTER AND THE SELFISH IRON THOUGH IT LOOKED MORE LIKE OF DEMONS PRIME."
../asr_sa/speech/399_andjoankeepstellingmehowbrokebackmountainsuckssomuchbuteveryoneelselikeditsoithinkillgoseeit.wav,"AND JOAN KEEPS TELLING ME HOW BROKE ABOVE MOUNTAINS OF SO MUCH BUT EVERY ONE ELSE LIKED IT SO I THINK THEY'LL GO SIT."
../asr_sa/speech/39_ILOVETHEMISSiONIMPOSSIBLETHEME.wav,"I LOVE THE MISSION IMPOSSIBLE THEME."
../asr_sa/speech/3_BrokebackMountainwassoawesome.wav,"FORGIVE OF MOUNTAIN WAS SO AWESOME."
../asr_sa/speech/40_BrokebackMountainwasanAWESOMEmovie.wav,"FOR THE BUT MOUNTAIN WAS AND AS A MOVIE."
../asr_sa/speech/41_IlikedthefirstMissionImpossible.wav,"I LIKE THE FIRST MISSION IMPOSSIBLE."
../asr_sa/speech/42_gottaluvbrokebackmountainlol.wav,"THAT'LL OF BROKE ABOUT MOUNTAIN LOWELL."
../asr_sa/speech/43_IlovetheDaVinciCodetoo.wav,"I LOVE THE DA VINCI CO TWO."
../asr_sa/speech/44_todaywassocoolandmissionimpossiblerocked.wav,"THE DAY WAS SO COOL AND MISSION IMPOSSIBLE WROTH."
../asr_sa/speech/45_thestoryofHarryPotterisadeepandprofoundoneandIloveHarryPotter.wav,"THE STORY OF HARRY POTTER IS A DEEP AND PROFOUND ONE AND I LOVE HARRY POTTER."
../asr_sa/speech/46_dudeeeiLOVEDbrokebackmountain.wav,"HERE THY LOVE BROKE ABOUT MOUNTAIN."
../asr_sa/speech/47_thepeoplewhoareworthitknowhowmuchilovethedavincicode.wav,"THE PEOPLE WHO ARE WORTH AT KNOW HOW MUCH I LOVE THE DA VINCI COVE."
../asr_sa/speech/48_WewenttoseeBrokebackMountainwhichwasatrulybeautifulfilmandImashamedtosayIweptforafullfiveminutesafterwards.wav,"WE WENT TO SEE ABRUPTLY BUFF MOUNTAIN WHICH WAS A TRULY BEAUTIFUL PHELIM AND I'M ASHAMED TO SAY I WEPT FOR FULL FIVE MINUTES AFTERWARDS."
../asr_sa/speech/49_IwanteddesperatelytoloveTheDaVinciCodeasafilm.wav,"I WANTED DESPERATELY TO LOVEY SAID IVAN SEEK OUT AS A FILM."
../asr_sa/speech/4_IlikeMissionImpossiblemoviesbecauseyouneverknowwhosontherightside.wav,"I LIKE MISSION IMPOSSIBLE MOVIES BECAUSE YOU NEVER KNOW HOUSE ON THE RIGHT SIDE."
../asr_sa/speech/50_PersonallyIlovedTheDaVinciCodeitsagreatthriller.wav,"PERSONALLY I LOVE THE DA VINCI CUT IT'S A GREAT THRILLER."
../asr_sa/speech/51_sawMissionImpossibleIIIwhichwasawesome.wav,"SOME MISSION IMPOSSIBLE YEAR WHICH WAS AWESOME."
../asr_sa/speech/52_ilikethmissionimpossibleone.wav,"I LIKE TH MISSION IMPOSSIBLE ONE."
../asr_sa/speech/53_bythewayMissionImpossible3wasawesome.wav,"BY THE WAY MISSION IMPOSSIBLE THREE WAS AWESOME."
../asr_sa/speech/54_TheDaVinciCodewasawesomeIcantwaittoreadit.wav,"THE DA VINCI COVERS US AND I CAN'T WAIT TO READ IT."
../asr_sa/speech/55_IlovedtheDaVincicodebutitraisesalotoftheologicalquestionsmostofwhichareveryabsurd.wav,"I LOVE THE DA VINCI CODE BUT IT RAISES A LOT OF THEOLOGICAL OFFENDS MOST OF WHICH ARE VERY ABSURD."
../asr_sa/speech/56_IstillloveBrokebackMountainandQueereye.wav,"I STILL LOVE BROKE ABOUT MOUNTAIN AND WHERE I."
../asr_sa/speech/57_TheDaVinciCodewasREALLYgood.wav,"THE DA VINCI COVERS REALLY DEAD."
../asr_sa/speech/58_ilovebeingasentryformissionimpossibleandastationforbonkers.wav,"I HAVE BEEN SENTRY FORMATION IMPOSSIBLE AND THE STATION FOR BUMPERS."
../asr_sa/speech/59_HarryPotterGorgeous.wav,"HARRY POTTER GORGEOUS."
../asr_sa/speech/5_IloveHarryPotter.wav,"I LOVE HARRY POTTER."
../asr_sa/speech/60_IlovedthefirstMissionImpossible.wav,"I LOVE THE FIRST MISSION IMPOSSIBLE."
../asr_sa/speech/61_ireallylovedthedavincicode.wav,"I REALLY LOVE THE DA VINCI CODE."
../asr_sa/speech/62_IabsolutelyLOVEHarryPotterasyoucantellalready.wav,"I ABSOLUTELY LOVE HARRY POTTER AS YOU CAN TELL ALREADY."
../asr_sa/speech/63_IlovedreadingDaVinciCodecantwaitforthemovietocomeout.wav,"I LOVE READING DA VINCI COULD CAN'T WAIT FOR THE MOVIE TO COME OUT."
../asr_sa/speech/64_IdalmostforgottenhowmuchIloveHarryPotter.wav,"AN ALMOST FORGOTTEN HOW MUCH I LOVE HARRY POTTER."
../asr_sa/speech/65_MissionImpossibleIIIanditwasawesome.wav,"MISSION IMPOSSIBLE YEA AND IT WAS AWESOME."
../asr_sa/speech/66_iliketoplaymissionimpossible.wav,"I LIKE TO PLAY MISSION IMPOSSIBLE."
../asr_sa/speech/67_IlovedBrokebackMountainthoughIthinkyourerightaboutitsbeingacceptableinmainstreamculturebecauseitdoesntchallengethatculturesheteronormativity.wav,"I LOVE BROKE ABOUT MOUNTAIN THOUGH I THINK I OUR RIGHT ABOUT ITS BEING AN JAVELIN MAINSTREAM VULTURE BECAUSE IT JURIES AND CHALLENGED THAT VULTURES HAVEN ON MONDAY."
../asr_sa/speech/68_AndsothisgirlokayitstotallymewholovedEquusandHarryPotterinequalmeasureBOUGHTATICKETTOTHESHOWONMARCH31st.wav,"AND SO THIS GIRL OF KATE'S AVELINE WHO LOVE IT WAS AND HARRY POTTER IN EQUAL MEASURE BOUGHT A TICKET TO THE SHORE ON MARCH THROUGH A NASTY."
../asr_sa/speech/69_AndIlovedHarryPotter.wav,"AND I LOVE HARRY POTTER."
../asr_sa/speech/6_IwanttobeherebecauseIloveHarryPotterandIreallywantaplacewherepeopletakeitseriousbutitisstillsomuchfun.wav,"I WANT TO BE HERE BECAUSE I LOVE HARRY POTTER AND I REALLY WANT A PLACE WHERE PEOPLE TAKE IT SERIOUS BUT IT IS STILL SO MUCH FUN."
../asr_sa/speech/70_MissionImpossible3isastonishinglygoodfatfreeandverymuchwortharent.wav,"MISSION IMPOSSIBLE PHRASE ASTONISHINGLY GOOD FAT FREE AND VERY MUCH WORTH OR AUNT."
../asr_sa/speech/71_BrokebackMountainisawesome.wav,"FORGIVE A FOUNTAIN IS AWESOME."
../asr_sa/speech/72_IalsoreallyenjoyrereadingtheHarryPotterseriesrightbeforeamovieandnewbookcomeout.wav,"I ALSO REALLY ENJOY READING THE HARRY POTTER SERIES RIGHT BEFORE MOVIE A NEW BOOK COME NOW."
../asr_sa/speech/73_brokebackmountainisamazing.wav,"FORGIVE A FOUNTAIN IS AMAZING."
../asr_sa/speech/74_BROKEBACKMOUNTAINWASAWESOME.wav,"FORGIVE OF MOUNTAIN WAS US SOME."
../asr_sa/speech/75_whyilovebrokebackmountain.wav,"WHY A LOVE BROKE ABOUT MOUNTAIN."
../asr_sa/speech/76_Ilikedmissionimpossible.wav,"I LIKE MISSION IMPOSSIBLE."
../asr_sa/speech/77_YeahMissionImpossible3wasawesome.wav,"YEAH MISSION IMPOSSIBLE THREE WAS AWESOME."
../asr_sa/speech/78_HarryPotterrehearsalwasverygoodtoo.wav,"HARRY POTTER HERSEL WAS VERY GOOD TOO."
../asr_sa/speech/79_andiwannashoutoutabigfatthankyoutoestherforcallingmeandaskingifiwantedthebrokebackmountainscreenplayfromthemphsaleattheexpo.wav,"AND I WON I SHALL HAVE A BIG FAT THANK YOU TO ESTHER FOR CALLING ME IN ASKING IF I WANTED THE BROKE ABOUT MOUNTAIN STREAM PLAY FROM THEM PAGE SAIL EFFECTS POE."
../asr_sa/speech/7_FridayIwentoutwithChrisandwewatchedMissionImpossible3thatwasanawesomemovie.wav,"FRIDAY I WENT OUT WITH US AND WE WATCHED MISSION IMPOSSIBLE FRAE THAT WAS AN AWESOME MOVIE."
../asr_sa/speech/80_MissionImpossible3isawesome.wav,"MISSION IMPOSSIBLE THREE IS AWESOME."
../asr_sa/speech/81_MissionImpossible3isactuallyprettyawesomeasfarasmindlessactionmoviesgo.wav,"MISSION IMPOSSIBLE PHRASE ACTUALLY PRETTY AWESOME AS FAR AS MINDLESS ACTION MOVIES GO."
../asr_sa/speech/82_MissionImpossible3wasasurprisinglyawesomemovie.wav,"MISSION IMPOSSIBLE THREE WAS A SURPRISINGLY AWESOME MOVIE."
../asr_sa/speech/83_AndIloveHarryPotteranditwoulddevastatemenottobeincluded.wav,"AND I LOVE HARRY POTTER AND IT WOULD DEVASTATE ME NOT TO BE INCLUDED."
../asr_sa/speech/84_IloveHarryPotterbutrightnowIhateitmeyoungersisswatchingit.wav,"I LOVE HARRY POTTER BUT RIGHT NOW I HATED ME YOUNGERS HE'S WATCHING IT."
../asr_sa/speech/85_IagreewithyouIlovedDaVinciCodeIjustthinkitsridiculousforpeopletogettheirpantiesinabunchabouttheheresiesandblashpemiesandwhateverthehellelseitallegedlycontains.wav,"I AGREE WITH YOU I LOVE THE EVENTS OCCURRED I JUST THINK IT'S RIDICULOUS FOR PEOPLE TO GET THEIR PANTIES IN A BUNCH ABOUT THE HURRIES AND BLASPHEMIES AND WHATEVER THE HELL I'LL SETTLE LEGIBLY CONTAINS."
../asr_sa/speech/86_PersonallyIlovereadingHarryPotterbooks.wav,"PERSONALLY I LOVE READING HARRY POTTER BOOKS."
../asr_sa/speech/87_isheawesomeinmissionimpossible3andhot.wav,"IS HE AWESOME AND MISSION IMPOSSIBLE FREE AND HOT."
../asr_sa/speech/88_thenwewenttomissionimpossible3awesomemovie.wav,"THEN WE WENT TO MISSION IMPOSSIBLE THREE AWESOME MOVIE."
../asr_sa/speech/89_iloveyourmissionimpossiblemove.wav,"I LOVE OUR MISSION IMPOSSIBLE MOVE."
../asr_sa/speech/8_LoveluvlubbtheDaVinciCode.wav,"LOVE LIVE LIVE THE DA VINCI CODE."
../asr_sa/speech/90_IamgladthatyouenjoyeditandyesIamabigHarryPotterfanandafanofchildrensliterature.wav,"I AM GLAD THAT YOU ENJOYED IT AND YES I AM A BIG HARRY POTTER FAN AND A FAN OF CHILDREN'S LITERATURE."
../asr_sa/speech/91_ImissrippingacousticmusicandtheDaVinciCode.wav,"I MISS WRITHING ACOUSTIC MUSIC AND THE DA VINCI CODE."
../asr_sa/speech/92_IloveintellectualHarryPotterdebates.wav,"I LOVE INTELLECTUAL HARRY POTTER DEBATES."
../asr_sa/speech/93_Ohandmissionimpossible3wasawesome.wav,"THE VISION IMPOSSIBLE THREE WAS AWESOME."
../asr_sa/speech/94_IwouldlikeaHarryPottertypescarfforChristmas.wav,"I WOULD LIKE A HAIRY POTTER FIVE SCAR FOR CHRISTMAS."
../asr_sa/speech/95_IfinishedTheDaVinciCodethatwasanawesomebook.wav,"I FINISHED THE DA VINCI TONE THAT WAS AN AWESOME BOOK."
../asr_sa/speech/96_WewereatDicksandyesDanielshatactuallysaysIloveBrokebackMountain.wav,"WE WERE AT AIX AND YES DANIELS HADN'T PHYLLIS SAYS I LOVE BROKE ABOUT MOUNTAIN."
../asr_sa/speech/97_fridayistayedinwatchedMissionImpossible3whichisamazingbytheway.wav,"FRIDAY I STAYED IN WATCHED MISSION IMPOSSIBLE THEORY WHICH IS AMAZING BY THE WAY."
../asr_sa/speech/98_EventhoughIlovedBrokebackMountainImveryhappyCrashwonBestPicture.wav,"EVEN THOUGH I LOVE BROKE ABOUT MOUNTAIN IN VERY HAPPY CRASH ADDRESSED HER."
../asr_sa/speech/99_readTheDaVinciCodeisawesomebutAngelandDemonsisevenbetterifyouwannareadDanBrownsbooks.wav,"AND THE DA VINCI CLOVE HIS AWESOME BUT ANGEL AND DEMONS AS EVEN BETTER IF YOU WANT A REDS AND BROWNS BOOKS."
../asr_sa/speech/9_ilovekirstenleahkateescapadesandmissionimpossibletomaswell.wav,"I LOVE CURSED ONLY A CAVE ESCAPADES AND MISSION IMPOSSIBLE TOM AS WELL."
